x,y,isInArea
7.01761,2.02491,0
-7.01761,2.02491,0
4.63444,0.887147,0
-4.63444,0.887147,0
4.64804,-1.43007,0
-4.64804,-1.43007,0
6.90943,-1.57689,0
-6.90943,-1.57689,0
6.61597,0.735901,1
-6.61597,0.735901,1
5.57834,-0.171009,1
-5.57834,-0.171009,1
5.01188,1.80887,1
-5.01188,1.80887,1
5.24487,-0.225281,1
-5.24487,-0.225281,1
6.21422,1.14717,1
-6.21422,1.14717,1
6.40286,-0.249978,1
-6.40286,-0.249978,1
6.15982,1.56866,1
-6.15982,1.56866,1
6.80455,0.958512,1
-6.80455,0.958512,1
4.63836,0.436386,0
-4.63836,0.436386,0
7.03084,-1.28422,0
-7.03084,-1.28422,0
6.80693,0.136763,1
-6.80693,0.136763,1
4.70001,2.0456,1
-4.70001,2.0456,1
4.60292,-0.294245,0
-4.60292,-0.294245,0
5.65722,-2.11502,1
-5.65722,-2.11502,1
4.69162,0.0884719,0
-4.69162,0.0884719,0
5.24489,-2.28474,1
-5.24489,-2.28474,1
5.36193,-0.582047,1
-5.36193,-0.582047,1
6.36865,-2.11015,0
-6.36865,-2.11015,0
4.42863,0.131815,0
-4.42863,0.131815,0
5.09625,-0.749149,1
-5.09625,-0.749149,1
5.08215,0.686341,1
-5.08215,0.686341,1
4.77384,-1.09953,0
-4.77384,-1.09953,0
6.32951,0.752061,1
-6.32951,0.752061,1
6.19135,-0.572831,1
-6.19135,-0.572831,1
6.44975,1.31756,1
-6.44975,1.31756,1
6.07733,-1.63279,1
-6.07733,-1.63279,1
5.32225,-2.05901,1
-5.32225,-2.05901,1
6.21766,2.17312,0
-6.21766,2.17312,0
5.41819,1.7259,1
-5.41819,1.7259,1
5.31538,1.3034,1
-5.31538,1.3034,1
4.63799,1.98469,1
-4.63799,1.98469,1
4.99322,1.38054,1
-4.99322,1.38054,1
4.71211,-0.757433,0
-4.71211,-0.757433,0
5.60478,-0.416327,1
-5.60478,-0.416327,1
6.10731,0.152591,1
-6.10731,0.152591,1
4.63227,1.03129,0
-4.63227,1.03129,0
6.25108,0.226037,1
-6.25108,0.226037,1
5.63076,-0.343244,1
-5.63076,-0.343244,1
4.59263,-1.24054,0
-4.59263,-1.24054,0
5.87382,-1.50055,1
-5.87382,-1.50055,1
6.42732,-1.88528,0
-6.42732,-1.88528,0
5.1233,0.257024,1
-5.1233,0.257024,1
6.76048,1.00023,1
-6.76048,1.00023,1
5.41687,1.93697,1
-5.41687,1.93697,1
5.48805,1.21208,1
-5.48805,1.21208,1
5.60337,0.874815,1
-5.60337,0.874815,1
5.68406,1.21014,1
-5.68406,1.21014,1
5.38659,-0.154312,1
-5.38659,-0.154312,1
4.51922,2.00352,0
-4.51922,2.00352,0
5.97141,1.67587,1
-5.97141,1.67587,1
5.99332,1.09625,1
-5.99332,1.09625,1
4.88799,-2.02092,1
-4.88799,-2.02092,1
5.25104,-0.910365,1
-5.25104,-0.910365,1
5.31282,-1.99286,1
-5.31282,-1.99286,1
4.85204,0.670174,0
-4.85204,0.670174,0
6.18979,-2.10222,0
-6.18979,-2.10222,0
4.54495,-1.05589,0
-4.54495,-1.05589,0
4.70095,0.734397,0
-4.70095,0.734397,0
6.84542,2.04503,0
-6.84542,2.04503,0
4.62356,-0.456023,0
-4.62356,-0.456023,0
4.68969,-0.625199,0
-4.68969,-0.625199,0
5.81728,1.19309,1
-5.81728,1.19309,1
5.64222,-0.324435,1
-5.64222,-0.324435,1
5.49096,-0.93542,1
-5.49096,-0.93542,1
6.37205,1.77173,0
-6.37205,1.77173,0
6.87634,-0.367604,1
-6.87634,-0.367604,1
5.89545,0.169397,1
-5.89545,0.169397,1
6.92504,-0.307469,1
-6.92504,-0.307469,1
6.06229,-2.01903,0
-6.06229,-2.01903,0
5.84015,0.528498,1
-5.84015,0.528498,1
4.63869,-1.03936,0
-4.63869,-1.03936,0
5.97092,1.44587,1
-5.97092,1.44587,1
5.71019,1.80327,1
-5.71019,1.80327,1
5.93976,1.67421,1
-5.93976,1.67421,1
4.36089,-0.958946,0
-4.36089,-0.958946,0
5.13293,1.19616,1
-5.13293,1.19616,1
5.69089,-1.29833,1
-5.69089,-1.29833,1
6.48983,-1.9582,0
-6.48983,-1.9582,0
6.77633,2.21515,0
-6.77633,2.21515,0
6.4239,-0.990575,1
-6.4239,-0.990575,1
4.39189,-1.87757,0
-4.39189,-1.87757,0
7.06362,2.20989,0
-7.06362,2.20989,0
6.64082,1.07078,1
-6.64082,1.07078,1
5.53301,2.22834,1
-5.53301,2.22834,1
4.74371,-1.86559,1
-4.74371,-1.86559,1
5.72157,1.95402,1
-5.72157,1.95402,1
6.63788,2.40323,0
-6.63788,2.40323,0
4.45431,2.19424,0
-4.45431,2.19424,0
5.70223,0.722411,1
-5.70223,0.722411,1
5.56827,0.908842,1
-5.56827,0.908842,1
4.7445,0.538844,0
-4.7445,0.538844,0
5.71883,-0.565078,1
-5.71883,-0.565078,1
6.4971,0.0200706,1
-6.4971,0.0200706,1
5.26348,-0.851168,1
-5.26348,-0.851168,1
6.70712,0.714108,1
-6.70712,0.714108,1
6.00483,1.89799,1
-6.00483,1.89799,1
6.11638,-1.41574,1
-6.11638,-1.41574,1
5.1218,2.30638,1
-5.1218,2.30638,1
6.61415,-2.05674,0
-6.61415,-2.05674,0
4.9401,0.282088,0
-4.9401,0.282088,0
5.54281,-1.56094,1
-5.54281,-1.56094,1
5.20707,-2.31808,1
-5.20707,-2.31808,1
4.95799,0.61748,0
-4.95799,0.61748,0
6.37455,-2.17003,0
-6.37455,-2.17003,0
5.56471,1.99949,1
-5.56471,1.99949,1
6.82779,-1.17901,0
-6.82779,-1.17901,0
6.45128,1.36508,1
-6.45128,1.36508,1
5.71048,1.21913,1
-5.71048,1.21913,1
6.34883,0.632042,1
-6.34883,0.632042,1
5.16267,0.81094,1
-5.16267,0.81094,1
5.82705,2.04554,1
-5.82705,2.04554,1
6.72659,-1.23669,0
-6.72659,-1.23669,0
6.46439,-1.31897,1
-6.46439,-1.31897,1
4.85777,0.808375,0
-4.85777,0.808375,0
5.68508,-1.70682,1
-5.68508,-1.70682,1
6.0574,-0.431584,1
-6.0574,-0.431584,1
4.36655,-2.11923,0
-4.36655,-2.11923,0
5.71286,-1.71599,1
-5.71286,-1.71599,1
6.89313,0.182113,1
-6.89313,0.182113,1
5.85748,-0.286883,1
-5.85748,-0.286883,1
5.86616,-1.97928,1
-5.86616,-1.97928,1
5.937,-1.5279,1
-5.937,-1.5279,1
4.37915,-1.12488,0
-4.37915,-1.12488,0
6.55217,0.250646,1
-6.55217,0.250646,1
5.67822,1.20043,1
-5.67822,1.20043,1
6.97026,-1.9635,0
-6.97026,-1.9635,0
5.76723,-2.44588,0
-5.76723,-2.44588,0
6.59684,-1.87034,0
-6.59684,-1.87034,0
5.72318,-1.19204,1
-5.72318,-1.19204,1
5.97989,1.27903,1
-5.97989,1.27903,1
5.88189,1.08694,1
-5.88189,1.08694,1
6.43013,1.52796,1
-6.43013,1.52796,1
4.37874,-0.961751,0
-4.37874,-0.961751,0
4.94186,-0.492285,0
-4.94186,-0.492285,0
4.91043,-1.42099,1
-4.91043,-1.42099,1
5.74505,-2.43675,0
-5.74505,-2.43675,0
6.14619,0.710653,1
-6.14619,0.710653,1
5.62441,1.75148,1
-5.62441,1.75148,1
6.56608,0.43306,1
-6.56608,0.43306,1
4.8687,-1.70304,1
-4.8687,-1.70304,1
6.2885,0.329946,1
-6.2885,0.329946,1
6.80998,0.227006,1
-6.80998,0.227006,1
5.12155,-1.69682,1
-5.12155,-1.69682,1
6.72964,-0.315641,1
-6.72964,-0.315641,1
6.89812,1.79012,0
-6.89812,1.79012,0
6.23331,-2.03938,0
-6.23331,-2.03938,0
5.75725,-0.981271,1
-5.75725,-0.981271,1
5.64751,-2.10336,1
-5.64751,-2.10336,1
6.77024,-0.121882,1
-6.77024,-0.121882,1
4.84709,0.574284,0
-4.84709,0.574284,0
6.41287,1.7577,0
-6.41287,1.7577,0
7.00462,-1.15493,0
-7.00462,-1.15493,0
5.50497,-1.12302,1
-5.50497,-1.12302,1
5.51857,-1.83608,1
-5.51857,-1.83608,1
6.85201,-1.28445,0
-6.85201,-1.28445,0
6.72523,-0.233631,1
-6.72523,-0.233631,1
6.82437,0.618761,1
-6.82437,0.618761,1
5.84263,-0.616484,1
-5.84263,-0.616484,1
6.16545,0.0598637,1
-6.16545,0.0598637,1
4.91455,-1.52626,1
-4.91455,-1.52626,1
4.47806,1.01885,0
-4.47806,1.01885,0
6.73061,-1.47539,0
-6.73061,-1.47539,0
5.65514,-1.05343,1
-5.65514,-1.05343,1
5.77831,2.20422,0
-5.77831,2.20422,0
5.72127,-0.945138,1
-5.72127,-0.945138,1
5.0176,-0.82942,1
-5.0176,-0.82942,1
4.68783,1.98768,1
-4.68783,1.98768,1
6.10221,0.718074,1
-6.10221,0.718074,1
5.24925,-0.591157,1
-5.24925,-0.591157,1
6.72031,0.0798605,1
-6.72031,0.0798605,1
6.40135,-0.966987,1
-6.40135,-0.966987,1
6.93477,1.38446,0
-6.93477,1.38446,0
5.13409,-1.84946,1
-5.13409,-1.84946,1
5.458,-0.373359,1
-5.458,-0.373359,1
5.6411,1.20327,1
-5.6411,1.20327,1
4.50723,-2.25436,1
-4.50723,-2.25436,1
5.72887,-2.2365,0
-5.72887,-2.2365,0
5.01707,2.24562,1
-5.01707,2.24562,1
4.4207,-0.351185,0
-4.4207,-0.351185,0
6.62069,-1.458,0
-6.62069,-1.458,0
6.21462,2.0529,0
-6.21462,2.0529,0
5.29907,-0.982392,1
-5.29907,-0.982392,1
5.87698,2.2141,0
-5.87698,2.2141,0
5.5576,-1.48098,1
-5.5576,-1.48098,1
4.62486,0.637157,0
-4.62486,0.637157,0
5.78436,1.2406,1
-5.78436,1.2406,1
5.53204,-1.31707,1
-5.53204,-1.31707,1
5.02579,-0.33066,1
-5.02579,-0.33066,1
6.67234,-0.600839,1
-6.67234,-0.600839,1
6.52831,0.46176,1
-6.52831,0.46176,1
5.07148,-1.01656,1
-5.07148,-1.01656,1
5.96961,-0.506236,1
-5.96961,-0.506236,1
5.31135,0.838009,1
-5.31135,0.838009,1
6.28316,-0.170331,1
-6.28316,-0.170331,1
5.19609,1.3926,1
-5.19609,1.3926,1
4.4477,1.09669,0
-4.4477,1.09669,0
5.64141,-0.95187,1
-5.64141,-0.95187,1
6.99673,-2.44813,0
-6.99673,-2.44813,0
5.09639,-1.23804,1
-5.09639,-1.23804,1
6.83398,0.837498,1
-6.83398,0.837498,1
6.1157,-2.24218,0
-6.1157,-2.24218,0
5.73601,0.986178,1
-5.73601,0.986178,1
4.49757,-1.7357,0
-4.49757,-1.7357,0
5.41218,0.302944,1
-5.41218,0.302944,1
4.80556,1.72065,1
-4.80556,1.72065,1
6.90932,0.923647,0
-6.90932,0.923647,0
5.23026,-0.103159,1
-5.23026,-0.103159,1
5.31104,-1.15409,1
-5.31104,-1.15409,1
5.16496,2.10838,1
-5.16496,2.10838,1
6.99418,2.01279,0
-6.99418,2.01279,0
6.6979,-0.887803,1
-6.6979,-0.887803,1
4.47105,0.969662,0
-4.47105,0.969662,0
4.56902,1.21933,0
-4.56902,1.21933,0
6.64134,1.46453,0
-6.64134,1.46453,0
5.9673,1.3036,1
-5.9673,1.3036,1
4.94079,1.50957,1
-4.94079,1.50957,1
5.87376,-0.612202,1
-5.87376,-0.612202,1
5.21764,0.0845636,1
-5.21764,0.0845636,1
4.99669,-1.47862,1
-4.99669,-1.47862,1
4.81409,1.89208,1
-4.81409,1.89208,1
4.58841,-2.40126,1
-4.58841,-2.40126,1
5.2474,2.1416,1
-5.2474,2.1416,1
6.33336,2.28422,0
-6.33336,2.28422,0
6.40008,-0.318984,1
-6.40008,-0.318984,1
4.96077,-0.346733,0
-4.96077,-0.346733,0
5.11153,-2.37021,1
-5.11153,-2.37021,1
4.75045,-0.506896,0
-4.75045,-0.506896,0
5.08336,-2.22082,1
-5.08336,-2.22082,1
4.89305,-1.58494,1
-4.89305,-1.58494,1
5.62499,-1.96907,1
-5.62499,-1.96907,1
4.6493,0.121711,0
-4.6493,0.121711,0
5.06931,0.44233,1
-5.06931,0.44233,1
6.90198,-0.0796369,1
-6.90198,-0.0796369,1
6.19536,1.31238,1
-6.19536,1.31238,1
6.14675,1.86407,1
-6.14675,1.86407,1
6.52449,-2.46132,0
-6.52449,-2.46132,0
4.66685,-1.42646,0
-4.66685,-1.42646,0
6.42654,-0.979399,1
-6.42654,-0.979399,1
5.91116,-0.48606,1
-5.91116,-0.48606,1
5.08977,1.24419,1
-5.08977,1.24419,1
7.04079,2.01624,0
-7.04079,2.01624,0
4.54325,-2.02828,0
-4.54325,-2.02828,0
4.39837,-2.32577,0
-4.39837,-2.32577,0
5.23758,-1.34998,1
-5.23758,-1.34998,1
5.2417,-0.118971,1
-5.2417,-0.118971,1
6.98887,-0.00518247,1
-6.98887,-0.00518247,1
6.10663,-1.91578,1
-6.10663,-1.91578,1
5.66476,-1.89818,1
-5.66476,-1.89818,1
4.72808,-0.185731,0
-4.72808,-0.185731,0
6.84087,-1.6657,0
-6.84087,-1.6657,0
5.99131,-2.15093,0
-5.99131,-2.15093,0
5.06378,1.82189,1
-5.06378,1.82189,1
5.94202,1.56066,1
-5.94202,1.56066,1
5.58991,-1.91441,1
-5.58991,-1.91441,1
6.29704,0.270273,1
-6.29704,0.270273,1
6.15489,1.85122,1
-6.15489,1.85122,1
6.62417,-0.255676,1
-6.62417,-0.255676,1
5.43993,-0.692075,1
-5.43993,-0.692075,1
6.46531,-1.73224,0
-6.46531,-1.73224,0
5.18401,-2.43728,0
-5.18401,-2.43728,0
4.77711,1.44721,0
-4.77711,1.44721,0
5.25432,0.598249,1
-5.25432,0.598249,1
5.0984,-2.30171,1
-5.0984,-2.30171,1
4.99786,-0.142497,0
-4.99786,-0.142497,0
7.01452,1.27589,0
-7.01452,1.27589,0
4.48095,1.15822,0
-4.48095,1.15822,0
5.89238,-0.489314,1
-5.89238,-0.489314,1
4.54793,1.12026,0
-4.54793,1.12026,0
5.90604,1.22902,1
-5.90604,1.22902,1
6.01935,-2.09083,0
-6.01935,-2.09083,0
6.64074,2.27329,0
-6.64074,2.27329,0
5.34058,-0.13575,1
-5.34058,-0.13575,1
5.33129,-0.520711,1
-5.33129,-0.520711,1
5.1739,1.61507,1
-5.1739,1.61507,1
6.74766,2.23997,0
-6.74766,2.23997,0
7.03216,0.0563475,1
-7.03216,0.0563475,1
4.71742,-0.628139,0
-4.71742,-0.628139,0
5.54606,2.17727,1
-5.54606,2.17727,1
5.71009,-2.13094,1
-5.71009,-2.13094,1
4.93919,1.98553,1
-4.93919,1.98553,1
5.49957,-0.0458666,1
-5.49957,-0.0458666,1
6.84903,2.22911,0
-6.84903,2.22911,0
5.98662,-2.21709,0
-5.98662,-2.21709,0
6.63211,0.509852,1
-6.63211,0.509852,1
4.37639,0.881485,0
-4.37639,0.881485,0
6.76246,1.3267,0
-6.76246,1.3267,0
5.66542,0.896401,1
-5.66542,0.896401,1
5.87014,0.394584,1
-5.87014,0.394584,1
4.41832,-1.7373,0
-4.41832,-1.7373,0
5.18817,0.285519,1
-5.18817,0.285519,1
4.51402,2.34885,1
-4.51402,2.34885,1
4.50004,1.79865,0
-4.50004,1.79865,0
7.05814,-2.14165,0
-7.05814,-2.14165,0
6.77942,-0.48425,1
-6.77942,-0.48425,1
4.93156,-0.989344,1
-4.93156,-0.989344,1
7.05724,0.241802,1
-7.05724,0.241802,1
4.50952,0.651478,0
-4.50952,0.651478,0
6.16104,0.445571,1
-6.16104,0.445571,1
4.51619,-0.770989,0
-4.51619,-0.770989,0
4.93758,-2.41549,1
-4.93758,-2.41549,1
4.91238,-1.32941,1
-4.91238,-1.32941,1
5.58986,-2.19234,1
-5.58986,-2.19234,1
6.89099,0.398123,1
-6.89099,0.398123,1
6.33031,-1.81643,0
-6.33031,-1.81643,0
6.78774,1.03536,1
-6.78774,1.03536,1
5.34284,0.380105,1
-5.34284,0.380105,1
6.76495,-0.502124,1
-6.76495,-0.502124,1
4.53222,-1.90556,0
-4.53222,-1.90556,0
5.62724,-2.35993,0
-5.62724,-2.35993,0
6.38958,0.898276,1
-6.38958,0.898276,1
6.76296,2.40914,0
-6.76296,2.40914,0
4.38477,-0.506741,0
-4.38477,-0.506741,0
6.00388,0.354485,1
-6.00388,0.354485,1
5.42345,-1.22523,1
-5.42345,-1.22523,1
4.76371,-2.49325,0
-4.76371,-2.49325,0
6.25926,-0.947074,1
-6.25926,-0.947074,1
4.49587,2.18753,0
-4.49587,2.18753,0
4.99557,-2.28614,1
-4.99557,-2.28614,1
5.84763,-1.75361,1
-5.84763,-1.75361,1
6.8573,-1.17782,0
-6.8573,-1.17782,0
5.12719,-1.00156,1
-5.12719,-1.00156,1
5.96029,1.76409,1
-5.96029,1.76409,1
6.93823,-0.432647,1
-6.93823,-0.432647,1
6.55704,0.640406,1
-6.55704,0.640406,1
6.37357,-2.37307,0
-6.37357,-2.37307,0
6.37588,2.40832,0
-6.37588,2.40832,0
5.2185,1.88632,1
-5.2185,1.88632,1
5.17994,2.25476,1
-5.17994,2.25476,1
4.88169,-1.26663,1
-4.88169,-1.26663,1
4.50149,2.33663,1
-4.50149,2.33663,1
4.99111,-0.0809355,0
-4.99111,-0.0809355,0
4.61935,-0.906948,0
-4.61935,-0.906948,0
4.94354,-1.89115,1
-4.94354,-1.89115,1
6.0849,0.872086,1
-6.0849,0.872086,1
5.89921,-2.39768,0
-5.89921,-2.39768,0
5.10444,-2.47508,0
-5.10444,-2.47508,0
6.1456,0.891828,1
-6.1456,0.891828,1
6.65665,-1.84452,0
-6.65665,-1.84452,0
6.66433,-1.55373,0
-6.66433,-1.55373,0
6.03646,1.0579,1
-6.03646,1.0579,1
4.46417,-2.31059,1
-4.46417,-2.31059,1
6.27203,-1.33914,1
-6.27203,-1.33914,1
4.37214,0.27555,0
-4.37214,0.27555,0
5.2903,-0.178386,1
-5.2903,-0.178386,1
5.20789,1.43615,1
-5.20789,1.43615,1
6.82368,0.568241,1
-6.82368,0.568241,1
6.00919,0.561787,1
-6.00919,0.561787,1
6.97783,-1.6614,0
-6.97783,-1.6614,0
5.98629,2.44311,0
-5.98629,2.44311,0
6.70796,-1.57739,0
-6.70796,-1.57739,0
4.8054,-0.10699,0
-4.8054,-0.10699,0
5.71028,-2.24182,0
-5.71028,-2.24182,0
6.39007,1.24235,1
-6.39007,1.24235,1
4.50221,-1.00669,0
-4.50221,-1.00669,0
6.4925,-1.26072,1
-6.4925,-1.26072,1
5.82604,-2.47277,0
-5.82604,-2.47277,0
5.09104,-1.76581,1
-5.09104,-1.76581,1
6.58056,1.75994,0
-6.58056,1.75994,0
4.45378,0.144838,0
-4.45378,0.144838,0
5.32262,-0.328194,1
-5.32262,-0.328194,1
6.35215,1.4581,1
-6.35215,1.4581,1
6.56625,1.63996,0
-6.56625,1.63996,0
5.98217,-0.750424,1
-5.98217,-0.750424,1
5.56504,2.02815,1
-5.56504,2.02815,1
4.3509,1.92047,0
-4.3509,1.92047,0
6.6398,0.655237,1
-6.6398,0.655237,1
5.15871,-1.99503,1
-5.15871,-1.99503,1
6.82001,1.86318,0
-6.82001,1.86318,0
4.80172,1.16652,0
-4.80172,1.16652,0
4.45508,-0.520436,0
-4.45508,-0.520436,0
5.65717,0.552373,1
-5.65717,0.552373,1
5.1814,-0.0698211,1
-5.1814,-0.0698211,1
5.97909,-0.737788,1
-5.97909,-0.737788,1
5.40076,0.966334,1
-5.40076,0.966334,1
4.77808,-0.0822574,0
-4.77808,-0.0822574,0
6.02116,1.02283,1
-6.02116,1.02283,1
4.4731,0.223108,0
-4.4731,0.223108,0
5.78833,-1.64651,1
-5.78833,-1.64651,1
4.61526,1.64709,0
-4.61526,1.64709,0
6.95362,0.912847,0
-6.95362,0.912847,0
5.9806,0.246733,1
-5.9806,0.246733,1
6.27994,0.564872,1
-6.27994,0.564872,1
4.7357,0.233164,0
-4.7357,0.233164,0
6.61068,-0.677423,1
-6.61068,-0.677423,1
6.87681,-2.06502,0
-6.87681,-2.06502,0
4.97915,0.849795,1
-4.97915,0.849795,1
5.84696,-0.852803,1
-5.84696,-0.852803,1
5.76082,-0.829958,1
-5.76082,-0.829958,1
5.90705,0.0595451,1
-5.90705,0.0595451,1
5.4599,0.977095,1
-5.4599,0.977095,1
6.1975,-1.24859,1
-6.1975,-1.24859,1
5.89992,-0.0135743,1
-5.89992,-0.0135743,1
5.77445,1.94238,1
-5.77445,1.94238,1
5.32969,2.3473,0
-5.32969,2.3473,0
4.98675,1.5068,1
-4.98675,1.5068,1
7.05806,0.328962,0
-7.05806,0.328962,0
5.46577,-0.404029,1
-5.46577,-0.404029,1
4.89147,1.92375,1
-4.89147,1.92375,1
4.88643,-0.348997,0
-4.88643,-0.348997,0
5.40612,-0.476332,1
-5.40612,-0.476332,1
6.96445,1.32396,0
-6.96445,1.32396,0
4.33651,1.78274,0
-4.33651,1.78274,0
5.31971,1.22128,1
-5.31971,1.22128,1
4.4901,1.4979,0
-4.4901,1.4979,0
6.02459,1.57181,1
-6.02459,1.57181,1
5.81181,1.48857,1
-5.81181,1.48857,1
4.34301,1.20402,0
-4.34301,1.20402,0
5.04657,-2.30097,1
-5.04657,-2.30097,1
5.87839,1.47574,1
-5.87839,1.47574,1
6.01599,0.8038,1
-6.01599,0.8038,1
6.46681,1.79216,0
-6.46681,1.79216,0
6.51208,-1.79768,0
-6.51208,-1.79768,0
6.29762,1.70586,1
-6.29762,1.70586,1
4.4518,1.91758,0
-4.4518,1.91758,0
5.96549,-0.972843,1
-5.96549,-0.972843,1
5.48263,0.758529,1
-5.48263,0.758529,1
6.04685,-2.18798,0
-6.04685,-2.18798,0
6.56567,-1.77351,0
-6.56567,-1.77351,0
5.19463,-0.613697,1
-5.19463,-0.613697,1
6.1488,1.25126,1
-6.1488,1.25126,1
4.58347,-0.73691,0
-4.58347,-0.73691,0
6.51776,-1.53226,0
-6.51776,-1.53226,0
4.9519,-0.0267818,0
-4.9519,-0.0267818,0
4.52609,-2.49725,0
-4.52609,-2.49725,0
5.34897,2.3034,1
-5.34897,2.3034,1
5.81974,1.59513,1
-5.81974,1.59513,1
6.76711,0.758286,1
-6.76711,0.758286,1
5.17396,-1.11378,1
-5.17396,-1.11378,1
5.12079,-0.717006,1
-5.12079,-0.717006,1
6.18228,1.76487,1
-6.18228,1.76487,1
5.32795,-0.721687,1
-5.32795,-0.721687,1
6.36846,-2.43954,0
-6.36846,-2.43954,0
6.1636,2.3841,0
-6.1636,2.3841,0
4.42934,-0.572987,0
-4.42934,-0.572987,0
4.92671,-1.39844,1
-4.92671,-1.39844,1
5.39574,0.83254,1
-5.39574,0.83254,1
5.16011,-2.1367,1
-5.16011,-2.1367,1
5.9809,-2.49051,0
-5.9809,-2.49051,0
6.64897,1.69469,0
-6.64897,1.69469,0
5.42671,-2.01203,1
-5.42671,-2.01203,1
6.00813,0.79243,1
-6.00813,0.79243,1
6.62555,0.965522,1
-6.62555,0.965522,1
6.05097,-1.12776,1
-6.05097,-1.12776,1
5.30813,-1.30589,1
-5.30813,-1.30589,1
6.76695,-2.1291,0
-6.76695,-2.1291,0
5.46651,-0.829243,1
-5.46651,-0.829243,1
6.83103,-0.87434,1
-6.83103,-0.87434,1
6.64609,-1.08809,1
-6.64609,-1.08809,1
5.41872,-1.36976,1
-5.41872,-1.36976,1
6.56862,-1.6612,0
-6.56862,-1.6612,0
6.76077,-1.68389,0
-6.76077,-1.68389,0
5.41364,0.388958,1
-5.41364,0.388958,1
5.64601,-1.70852,1
-5.64601,-1.70852,1
6.53787,0.502072,1
-6.53787,0.502072,1
4.70367,-0.724491,0
-4.70367,-0.724491,0
5.6999,-2.10888,1
-5.6999,-2.10888,1
6.27348,-1.2378,1
-6.27348,-1.2378,1
4.95837,2.02514,1
-4.95837,2.02514,1
5.37655,0.0863589,1
-5.37655,0.0863589,1
5.82155,0.470077,1
-5.82155,0.470077,1
4.97165,-1.83908,1
-4.97165,-1.83908,1
6.45767,0.0173539,1
-6.45767,0.0173539,1
4.68009,-1.73661,0
-4.68009,-1.73661,0
4.85862,-0.745809,0
-4.85862,-0.745809,0
6.79093,1.77086,0
-6.79093,1.77086,0
4.44661,-1.15533,0
-4.44661,-1.15533,0
4.9686,-1.32996,1
-4.9686,-1.32996,1
5.93433,-1.30571,1
-5.93433,-1.30571,1
4.73607,2.48728,0
-4.73607,2.48728,0
6.44368,-1.90235,0
-6.44368,-1.90235,0
4.90957,-0.315894,0
-4.90957,-0.315894,0
5.76398,-0.532276,1
-5.76398,-0.532276,1
5.70878,-0.163198,1
-5.70878,-0.163198,1
5.90822,0.669931,1
-5.90822,0.669931,1
5.03687,-0.798031,1
-5.03687,-0.798031,1
5.87626,1.69458,1
-5.87626,1.69458,1
6.80118,-2.26879,0
-6.80118,-2.26879,0
6.96386,-2.49105,0
-6.96386,-2.49105,0
4.57444,0.121864,0
-4.57444,0.121864,0
6.05594,-0.151482,1
-6.05594,-0.151482,1
5.42586,2.35042,0
-5.42586,2.35042,0
5.03862,-1.78996,1
-5.03862,-1.78996,1
4.99479,-1.02376,1
-4.99479,-1.02376,1
6.07773,2.02024,0
-6.07773,2.02024,0
5.75059,0.451749,1
-5.75059,0.451749,1
5.11705,0.638894,1
-5.11705,0.638894,1
5.91102,-1.71815,1
-5.91102,-1.71815,1
5.96208,-1.1717,1
-5.96208,-1.1717,1
6.5406,0.865462,1
-6.5406,0.865462,1
5.99565,-1.34044,1
-5.99565,-1.34044,1
5.52104,0.177356,1
-5.52104,0.177356,1
4.70406,-2.44458,1
-4.70406,-2.44458,1
6.58121,1.89756,0
-6.58121,1.89756,0
6.18094,0.214728,1
-6.18094,0.214728,1
6.19627,-1.01749,1
-6.19627,-1.01749,1
5.48315,-2.14495,1
-5.48315,-2.14495,1
7.01319,-0.184881,1
-7.01319,-0.184881,1
4.45317,-0.428695,0
-4.45317,-0.428695,0
6.72906,0.876527,1
-6.72906,0.876527,1
5.61357,-1.63983,1
-5.61357,-1.63983,1
5.35865,-0.823925,1
-5.35865,-0.823925,1
6.35594,-0.752188,1
-6.35594,-0.752188,1
5.59558,0.573731,1
-5.59558,0.573731,1
6.40754,0.550825,1
-6.40754,0.550825,1
5.48938,-1.01763,1
-5.48938,-1.01763,1
4.85508,0.604219,0
-4.85508,0.604219,0
6.10625,-1.20093,1
-6.10625,-1.20093,1
6.96071,1.52983,0
-6.96071,1.52983,0
4.41547,0.345695,0
-4.41547,0.345695,0
6.17415,-2.03328,0
-6.17415,-2.03328,0
5.17688,-1.0072,1
-5.17688,-1.0072,1
6.46759,-0.277696,1
-6.46759,-0.277696,1
6.08941,0.951186,1
-6.08941,0.951186,1
5.9377,2.29064,0
-5.9377,2.29064,0
6.10607,-0.815344,1
-6.10607,-0.815344,1
6.13146,-1.5039,1
-6.13146,-1.5039,1
6.46999,0.899818,1
-6.46999,0.899818,1
5.58217,-1.18563,1
-5.58217,-1.18563,1
5.12409,-1.01621,1
-5.12409,-1.01621,1
5.41967,-1.32788,1
-5.41967,-1.32788,1
4.84061,1.39396,1
-4.84061,1.39396,1
5.80137,-1.09176,1
-5.80137,-1.09176,1
5.14408,0.524409,1
-5.14408,0.524409,1
6.61057,0.16885,1
-6.61057,0.16885,1
6.81606,-1.95609,0
-6.81606,-1.95609,0
6.68943,2.18879,0
-6.68943,2.18879,0
6.87153,0.0157627,1
-6.87153,0.0157627,1
5.39116,1.21334,1
-5.39116,1.21334,1
5.49847,0.847162,1
-5.49847,0.847162,1
5.52767,0.854637,1
-5.52767,0.854637,1
6.31214,-1.72483,1
-6.31214,-1.72483,1
5.48935,0.698694,1
-5.48935,0.698694,1
